	cluster	from	from_category	from_cluster	from_network	from_popularity	from_topic	to	to_category	to_cluster	to_network	to_popularity	to_topic	videos	weight
84	1333	UC19hDT4twVO-2553FiQmcXQ	Education	"[""1333"", ""1705"", ""3676""]"	BroadbandTV	3		UCT7CHLOzXxZaABsUVPzI5GA	Entertainment	"[""4991""]"	StyleHaul	4	Lifestyle	"[""Mb10KHQqePM""]"	1
85	1333	UC19hDT4twVO-2553FiQmcXQ	Education	"[""1333"", ""1705"", ""3676""]"	BroadbandTV	3		UCHfWqGvT0t5VQbgBFmVQpNA	Entertainment	"[""4155""]"	BroadbandTV	3	Fashion	"[""EnZmmqAbo_g""]"	1
86	3676	UC19hDT4twVO-2553FiQmcXQ	Education	"[""1333"", ""1705"", ""3676""]"	BroadbandTV	3		UCd5O9IcjgIEVrhOAPCSTKGQ	Education	"[""1070"", ""1365""]"	None	2		"[""-f46R36JZQA""]"	1
87	7007	UCTRB_n77DYZwHUt6sx8vk7Q	Entertainment	"[""7007""]"	None	2	Hobby	UCi1hkgzsT5BsYLnK_d5xdOg	People & Blogs	"[""4712"", ""7293"", ""12973""]"	Maker Studios	2	Lifestyle	"[""hPr3NMRRXbE""]"	1
88	12066	UC61YzFVCvX9Nw0bE2gM7MUA	Entertainment	"[""12066""]"	None	3	Hobby	UC1HMqw-2O2NnmK0Z5-8IzPw	Entertainment	"[""9111"", ""9475"", ""12349"", ""13355""]"	BroadbandTV	3	Hobby	"[""ULPSwfv6h0E""]"	1
89	4280	UCnfUCP_4nSws4KUI4Nkdaig	Comedy	"[""280"", ""4280""]"	SonyBMG	3	Lifestyle	UCigfH5y5oPWtC1pv0U8fsfQ	Entertainment	"[""2366"", ""3635""]"	BroadbandTV	3	Lifestyle	"[""exuJeEIXtUc""]"	1
90	4280	UCnfUCP_4nSws4KUI4Nkdaig	Comedy	"[""280"", ""4280""]"	SonyBMG	3	Lifestyle	UC8aTvyjY38Qf5rS1xBOWI3w	Entertainment	"[""6045""]"	ONErpm	3	Lifestyle	"[""Af5jV9lZJAc"", ""wpcfugXwWFQ""]"	2
91	280	UCnfUCP_4nSws4KUI4Nkdaig	Comedy	"[""280"", ""4280""]"	SonyBMG	3	Lifestyle	UCTvRo7ZqONvaTvh0lG2UYxA	Music	"[""5052"", ""5740"", ""6493"", ""7682"", ""8921"", ""10117"", ""10971"", ""12900""]"	BroadbandTV	3	Hip hop music	"[""JvHcYz7iHrc""]"	1
92	3752	UCOSkgVVioRO1ONLA3EEUoVQ	People & Blogs	"[""3377"", ""3752"", ""6733"", ""7452"", ""7453"", ""7751"", ""7752"", ""8601""]"	StyleHaul	3	Lifestyle	UC0VcpXqaW4m_JsHVGlOqb-w	People & Blogs	"[""4970"", ""4976"", ""10492""]"	Fullscreen	3	Lifestyle	"[""ZKD68DPx8oY"", ""qeUUzh_IWEw""]"	2
93	3377	UCOSkgVVioRO1ONLA3EEUoVQ	People & Blogs	"[""3377"", ""3752"", ""6733"", ""7452"", ""7453"", ""7751"", ""7752"", ""8601""]"	StyleHaul	3	Lifestyle	UCe7pKTnll1sB9xfzSQT3y-w	How-to & Style	""""""	Tastemade	2	Food	"[""s06a9fAUr9M""]"	1
94	4656	UCfx_6WMcwir-CViWan1cwhw	Entertainment	"[""3466"", ""4656""]"	None	3	Hobby	UC6AxCUmAUWG6s_aDZkVqa7w	People & Blogs	""""""	None	1	Hobby	"[""hr6zqzgl5Mk""]"	1
95	4523	UC8CWuKdtXz9yFMsI-QtAVKg	Entertainment	"[""1427"", ""4523""]"	Studio71	1	Lifestyle	UCkjcdXFpYjnocB76yJ3sCcg	Entertainment	""""""	None	0	Food	"[""erBXoS_5Ofs""]"	1
96	4062	UCo8wl3bJjAZGcP-XbaKJlbA	People & Blogs	"[""4062"", ""8708"", ""12501""]"	Maker Studios	2	Lifestyle	UCU8fJPOQqMyLCprylcE5T0A	People & Blogs	"[""5860"", ""5861""]"	Maker Studios	3	Lifestyle	"[""wPGb2eTH-fY""]"	1
97	2742	UCHi0PjvDEqIHNt_5Hytj4tw	People & Blogs	"[""2742"", ""5326""]"	Maker Studios	3	Lifestyle	UCfPhyExfcaqJBKc3HO3cNBw	News & Politics	"[""3916"", ""5428"", ""8794"", ""10663"", ""11464"", ""12825""]"	Studio71	4	Lifestyle	"[""ADgJ8dk5yfk""]"	1
98	5326	UCHi0PjvDEqIHNt_5Hytj4tw	People & Blogs	"[""2742"", ""5326""]"	Maker Studios	3	Lifestyle	UC93GIFT8UG4HzyCBVdL8blA	Comedy	"[""1101""]"	Fullscreen	4	Lifestyle	"[""U7guxaCFnt0""]"	1
99	2742	UCHi0PjvDEqIHNt_5Hytj4tw	People & Blogs	"[""2742"", ""5326""]"	Maker Studios	3	Lifestyle	UCmGrokWkTx1kEb1MFBe8WBg	Entertainment	"[""4899"", ""5918"", ""6395"", ""8816""]"	Studio71	2	Music	"[""MIUcul5OtXI"", ""SB2n0Ny33XU""]"	2
100	2742	UCHi0PjvDEqIHNt_5Hytj4tw	People & Blogs	"[""2742"", ""5326""]"	Maker Studios	3	Lifestyle	UCeNfkWyfEXpZ8d1DmvwDt_w	People & Blogs	"[""1995"", ""4476"", ""4477"", ""4511""]"	Studio71	4	Lifestyle	"[""Ch2xaOrbeOo"", ""f9aOGwHSAg8"", ""fSvgsM9p2Rk""]"	3
101	2742	UCHi0PjvDEqIHNt_5Hytj4tw	People & Blogs	"[""2742"", ""5326""]"	Maker Studios	3	Lifestyle	UCWN9W2OXPWFMVpB8HClLD-w	People & Blogs	""""""	Maker Studios	3	Entertainment	"[""4ExezXt5LQE"", ""bmJoa63hAUU"", ""cvS-LnqgEV8"", ""skjRvxXlaR4""]"	4
102	9908	UCbI88iqwpseDR6MJC9oWPjg	Entertainment	"[""8136"", ""9908""]"	None	3	Hobby	UCKO6vLA-E1xaXZrYbX75bZA	How-to & Style	""""""	Social Blade Legacy	3	Music	"[""_KedK8FDqGs""]"	1
103	3419	UCfAOh2t5DpxVrgS9NQKjC7A	Comedy	"[""3419""]"	theonion	3		UC228Y4vvOMPieeT_XYTbe-A	Gaming	"[""2909""]"	Fullscreen	3	Lifestyle	"[""K39Uz3C-X38""]"	1
104	4694	UC-SV8-bUJfXjrRMnp7F8Wzw	People & Blogs	"[""1786"", ""4694"", ""7601""]"	Studio71	5	Entertainment	UCm3GpkVRonpt2BHrt3GhwjQ	Entertainment	"[""8968"", ""11291""]"	BroadbandTV	3	Music	"[""_GEJ13Ttp6A""]"	1
105	4694	UC-SV8-bUJfXjrRMnp7F8Wzw	People & Blogs	"[""1786"", ""4694"", ""7601""]"	Studio71	5	Entertainment	UCMgQwzHQrefJYo5GTIvhV0w	How-to & Style	"[""6523""]"	Studio71	4	Entertainment	"[""UxslQMOOi0A"", ""VdDaMzL5Ysw""]"	2
106	4694	UC-SV8-bUJfXjrRMnp7F8Wzw	People & Blogs	"[""1786"", ""4694"", ""7601""]"	Studio71	5	Entertainment	UCe4Ff5bEjSFQAOCjgFWA7uA	People & Blogs	"[""2172"", ""2305"", ""8595"", ""11292""]"	Studio71	3	Lifestyle	"[""_lQl7C5RNNI"", ""tZzbEA2_CPo""]"	2
107	1786	UC-SV8-bUJfXjrRMnp7F8Wzw	People & Blogs	"[""1786"", ""4694"", ""7601""]"	Studio71	5	Entertainment	UCBN3orTTxhTm5glRHpeF_jw	Sports	"[""875"", ""6484""]"	BroadbandTV	3	Sports	"[""D2WqFvSdCv0""]"	1
108	1786	UC-SV8-bUJfXjrRMnp7F8Wzw	People & Blogs	"[""1786"", ""4694"", ""7601""]"	Studio71	5	Entertainment	UC-vaCSirfvW4QkhPLtzua_g	Science & Technology	"[""7524"", ""7525"", ""9064""]"	None	2	Sports	"[""be5iYX0v0ZE""]"	1
109	4694	UC-SV8-bUJfXjrRMnp7F8Wzw	People & Blogs	"[""1786"", ""4694"", ""7601""]"	Studio71	5	Entertainment	UCC5WxBee38qDt3daQEMuxQQ	People & Blogs	""""""	Studio71	2	Entertainment	"[""tYjaEBB5V2M"", ""z-r7B6qyKyI""]"	2
110	4694	UC-SV8-bUJfXjrRMnp7F8Wzw	People & Blogs	"[""1786"", ""4694"", ""7601""]"	Studio71	5	Entertainment	UCkreGa7A99rho2K1bKXO4YA	People & Blogs	"[""1589""]"	Studio71	3	Entertainment	"[""Z-FJFNyI2H4""]"	1
111	2717	UCzzCZoXYp5JH7QKhWadOQcA	Entertainment	"[""417"", ""629"", ""2717"", ""3707"", ""3771"", ""3999"", ""4154"", ""5504"", ""6649"", ""6990"", ""8023"", ""9178"", ""10652"", ""12137"", ""12605"", ""12606"", ""12926"", ""13626""]"	None	1	Lifestyle	UCUeOHcC5i_h-Rh-G_LqGoog	People & Blogs	""""""	Maker Studios	2	Lifestyle	"[""a8RvytDIQJI""]"	1
112	12605	UCzzCZoXYp5JH7QKhWadOQcA	Entertainment	"[""417"", ""629"", ""2717"", ""3707"", ""3771"", ""3999"", ""4154"", ""5504"", ""6649"", ""6990"", ""8023"", ""9178"", ""10652"", ""12137"", ""12605"", ""12606"", ""12926"", ""13626""]"	None	1	Lifestyle	UCybDimFZ3eoUQxSArdqCe9g	Music	""""""	Studio71	2	Music	"[""QnokHS7h-NE""]"	1
113	10652	UCzzCZoXYp5JH7QKhWadOQcA	Entertainment	"[""417"", ""629"", ""2717"", ""3707"", ""3771"", ""3999"", ""4154"", ""5504"", ""6649"", ""6990"", ""8023"", ""9178"", ""10652"", ""12137"", ""12605"", ""12606"", ""12926"", ""13626""]"	None	1	Lifestyle	UC6biA6qpnr43iI9jsZc6azQ	Science & Technology	"[""527""]"	None	1	Lifestyle	"[""aEJTxe2sQwg"", ""bgcrinYafg8"", ""d7Fp_02JMGE"", ""f5DAmA-qn4s""]"	4
114	5504	UCzzCZoXYp5JH7QKhWadOQcA	Entertainment	"[""417"", ""629"", ""2717"", ""3707"", ""3771"", ""3999"", ""4154"", ""5504"", ""6649"", ""6990"", ""8023"", ""9178"", ""10652"", ""12137"", ""12605"", ""12606"", ""12926"", ""13626""]"	None	1	Lifestyle	UCXitIG0RVn69pg4dxB1NQmA	Entertainment	"[""535"", ""4101""]"	OmniaMediaCo	3	Music	"[""E32CUnksCKw"", ""KRdw8k1Liws""]"	2
115	2037	UCKEysMp8znUMFF9UlaYugcA	How-to & Style	"[""725"", ""892"", ""979"", ""2037""]"	BroadbandTV	3	Lifestyle	UCPaL0Om2geEJyjncqTGm49A	People & Blogs	"[""1466"", ""3276"", ""4590"", ""4591"", ""7357""]"	BroadbandTV	3	Lifestyle	"[""OhHuHZzlKMk"", ""Ow2hBkLyX1s""]"	2
116	2691	UC0XWmgRsBL-6X-ZJ7tR3mEg	Comedy	"[""2691""]"	Studio71	4	Food	UCIiBf-JbtCazHSFqXV4JgoA	People & Blogs	"[""2475""]"	Fullscreen managed	4	Lifestyle	"[""AgC5tvhlgP8"", ""P7d_L7KXDcM""]"	2
117	2691	UC0XWmgRsBL-6X-ZJ7tR3mEg	Comedy	"[""2691""]"	Studio71	4	Food	UCqJHvxGEhuoRuMrj1yaLF9A	Comedy	""""""	Studio71	3	Lifestyle	"[""xDh1agV467A""]"	1
118	2691	UC0XWmgRsBL-6X-ZJ7tR3mEg	Comedy	"[""2691""]"	Studio71	4	Food	UCJQL1Fai-9GlVunsbP4x8Pg	Comedy	"[""4820""]"	Kin Community	4	Food	"[""iS3JMw1yIwA"", ""sGCOnsjW5As""]"	2
119	3424	UCvOwKoCHcZKyHuGNAezw0LA	How-to & Style	"[""3424""]"	StyleHaul	3	Lifestyle	UCs_DvR0g9o7wDgmY3fzbhMw	How-to & Style	"[""5266"", ""7018"", ""7019""]"	WhistleSportsFitness	3	Fitness	"[""QlrOlcl85tk""]"	1
120	3693	UCYDx4LfNuQKI9aAcIa-BCKw	How-to & Style	"[""3693""]"	None	2	Lifestyle	UCvOGEOTSeUfA0yLqdavtGhw	Entertainment	"[""5869"", ""11198""]"	Maker Studios	3	Lifestyle	"[""AmG9hk4BaOc"", ""Au3_HmBhLRI"", ""KvIQYROGyTI"", ""cEjrCg0UYag"", ""jFqX5i5NRS0""]"	5
121	489	UCPd7354sP1aEqgP-uPLwcGA	People & Blogs	"[""489"", ""1268""]"	None	4	Music	UCHEf6T_gVq4tlW5i91ESiWg	Entertainment	"[""110"", ""378"", ""614"", ""723"", ""2674"", ""2726"", ""2823"", ""2960"", ""3288"", ""3385"", ""3925"", ""3992"", ""4063"", ""4192"", ""4275"", ""4670"", ""5706"", ""6467"", ""7700"", ""7812""]"	Fullscreen	4	Gaming	"[""LqqOCgZXgok""]"	1
122	2064	UCivCdsHNTz6QJDrEm5Bdv0A	Sports	"[""1393"", ""1515"", ""2064"", ""3413"", ""3754"", ""4001"", ""4094""]"	Mixicom	3	Sports	UCIGIk1wN10aAPHusfE7AEPA	Entertainment	"[""1115"", ""3800""]"	Mixicom	4	Sports	"[""4maBHBJ2OMM""]"	1
123	6003	UCVoFTBjoeC4q_gNo_zCnYXQ	Entertainment	"[""1386"", ""6003""]"	None	2	Lifestyle	UC67VJVHS2AsnxcI8A2948kA	Entertainment	""""""	None	0	Music	"[""-lSbtKLzUSU"", ""2ZZHzF9VD9c"", ""Cxat8TZ5gwg"", ""GjxKL8eQL58"", ""XI2OQr354cY"", ""voRpC-YXcC8""]"	6
124	6003	UCVoFTBjoeC4q_gNo_zCnYXQ	Entertainment	"[""1386"", ""6003""]"	None	2	Lifestyle	UCS2OK3JpFimVTCMULCM_SJQ	Science & Technology	""""""	Maker Studios	2	Music	"[""ldqBb0FOaTk""]"	1
125	3094	UCyE4KeQg54Bx34LxQB22xkw	People & Blogs	"[""3094"", ""10463""]"	StyleHaul	4	Lifestyle	UCnfUCP_4nSws4KUI4Nkdaig	Comedy	"[""280"", ""4280""]"	SonyBMG	3	Lifestyle	"[""x8Qz3Lp1u_I""]"	1
126	3094	UCyE4KeQg54Bx34LxQB22xkw	People & Blogs	"[""3094"", ""10463""]"	StyleHaul	4	Lifestyle	UCngFqJEO-NouBqWMJpt2_Dg	Education	"[""3919""]"	Mitu	2	Lifestyle	"[""njDZETdXLWs""]"	1
127	3696	UCypopWWxTKxGCMaTNGikKCw	How-to & Style	"[""3696""]"	DevLounge	2	Lifestyle	UCQXaWP-0mwI3YftXHxJrrZQ	How-to & Style	"[""5733""]"	BuzzMyVideos	2	Fashion	"[""CCRPPZh8odU"", ""FssW9pLm1jo"", ""zSx-e8TTXig""]"	3
128	1424	UCpWSYhAy698xPkfDXd87GwA	Comedy	"[""1424""]"	Studio71	2	Fashion	UCE4FBnA8LT8o3J5D83Ye7GQ	Entertainment	"[""4494""]"	None	1	Lifestyle	"[""0KLloCD8Tqs"", ""CfVeKi3d0eA"", ""PdED35ZmNi8"", ""_axiR8qA0EM"", ""_h1y8FqEM8Y""]"	5
129	1921	UCHMT0_A5LivdSvxZHw4vdhQ	Entertainment	"[""156"", ""551"", ""1921""]"	BroadbandTV	2	Lifestyle	UC2KXMFensOJB8yBusz1RG2Q	Entertainment	""""""	BroadbandTV	3	Music	"[""1FYm2dtXYCw"", ""IfuOtw8U_XM"", ""OAetjZ5EPW4""]"	3
130	4959	UClnBetgiuE2rj4o58OhAWCQ	Entertainment	"[""4959""]"	BroadbandTV	3	Gaming	UCrMKX4Y1ux4VDxTRJkqW2NQ	Comedy	"[""1284"", ""7107""]"	Age of Media	3	Vehicles	"[""4CJNHEIq1hY"", ""NrG-6CCwzn8"", ""wNwh3pbd-Eo""]"	3
131	7715	UCdlf4s-ckOfSE-tTBeMBITg	Entertainment	"[""7715""]"	BroadbandTV	3	Hobby	UCTar1uQRUJpGm6pDHU2qbbQ	Entertainment	""""""	BroadbandTV	2	Hobby	"[""_CjeHhnJ5zI"", ""vO_g-APTrnE""]"	2
132	7715	UCdlf4s-ckOfSE-tTBeMBITg	Entertainment	"[""7715""]"	BroadbandTV	3	Hobby	UCix-DHWEorz7tLESScP9Rrg	Entertainment	"[""2816"", ""4216"", ""7716""]"	BroadbandTV	2	Children's music	"[""9SZY2kTirio"", ""BR4iEJV2pnY"", ""BRpWDeKithY"", ""P2Zla4RNeFM"", ""PwZqokCvv-A"", ""jYoN4HBzLEA"", ""mb00gOJ3Y_k""]"	7
133	7336	UCMXEZZfVYFIAG_mmF4H9lqQ	Entertainment	"[""4009"", ""6689"", ""7336"", ""8139"", ""9461"", ""9462"", ""12799""]"	Maker Studios	2	Movies	UCLtf1GhnARGHtP5jWcEmHLQ	Entertainment	"[""3321"", ""8378"", ""11174"", ""11175""]"	Maker Studios	3	Action game	"[""Flnw9N508mY""]"	1
134	7336	UCMXEZZfVYFIAG_mmF4H9lqQ	Entertainment	"[""4009"", ""6689"", ""7336"", ""8139"", ""9461"", ""9462"", ""12799""]"	Maker Studios	2	Movies	UCc9YlRAceIJgKy92P3aBsmQ	Entertainment	"[""8361""]"	BroadbandTV	3	Music	"[""zLXwW7Dkseg""]"	1
135	4009	UCMXEZZfVYFIAG_mmF4H9lqQ	Entertainment	"[""4009"", ""6689"", ""7336"", ""8139"", ""9461"", ""9462"", ""12799""]"	Maker Studios	2	Movies	UCFdIIKy9ZQuIuRnpXLVabfQ	People & Blogs	"[""4168"", ""5673""]"	None	1	Hobby	"[""AGoZ1PgmYvE""]"	1
136	7336	UCMXEZZfVYFIAG_mmF4H9lqQ	Entertainment	"[""4009"", ""6689"", ""7336"", ""8139"", ""9461"", ""9462"", ""12799""]"	Maker Studios	2	Movies	UCdM34OHz6bm8dlIJTYDSLyg	Comedy	"[""7307""]"	BroadbandTV	3	Music	"[""MNMvj_ZnoXM""]"	1
137	1514	UCqhF09vIluTp0cRW-gD04Yg	People & Blogs	"[""1514"", ""4124""]"	Fullscreen	2	Music	UCTAgbu2l6_rBKdbTvEodEDw	Entertainment	"[""1931"", ""3566"", ""4621"", ""9716""]"	Nerdist	4	Movies	"[""SPh3ktF1Ym4""]"	1
138	1245	UCwgURKfUA7e0Z7_qE3TvBFQ	Entertainment	"[""1245""]"	Fullscreen	4	Sports	UCey_c7U86mJGz1VJWH5CYPA	People & Blogs	"[""4204"", ""6359""]"	StyleHaul	4	Lifestyle	"[""4VGCbtZ7yPw""]"	1
139	10	UCmKDDaxY2SZA1roVCSLv_gw	Music	"[""10""]"	Maker Studios	3	Hip hop music	UCbpuO9GiZwURUFjyuas25bQ	Comedy	"[""1998"", ""7421""]"	None	3	Entertainment	"[""cwMQAp2DpDU""]"	1
140	1601	UC1OFDlfdRb6ma1ZGZd07gWA	Entertainment	"[""1601"", ""2177"", ""6036"", ""8541"", ""9187"", ""10673""]"	BigFrame	4	Music	UCIq3bpW-MaAzj4Y2G9ezPhA	Entertainment	"[""6956""]"	Maker Studios	2	Music	"[""16ue33AtRzA""]"	1
141	1601	UC1OFDlfdRb6ma1ZGZd07gWA	Entertainment	"[""1601"", ""2177"", ""6036"", ""8541"", ""9187"", ""10673""]"	BigFrame	4	Music	UCbO9bltbkYwa56nZFQx6XJg	How-to & Style	"[""6947""]"	Studio71	4	Lifestyle	"[""z86zWK77WtQ""]"	1
142	1601	UC1OFDlfdRb6ma1ZGZd07gWA	Entertainment	"[""1601"", ""2177"", ""6036"", ""8541"", ""9187"", ""10673""]"	BigFrame	4	Music	UCm3GpkVRonpt2BHrt3GhwjQ	Entertainment	"[""8968"", ""11291""]"	BroadbandTV	3	Music	"[""_GEJ13Ttp6A""]"	1
143	1982	UCz7Z0SmcRPgTkAJ5bwk096w	Entertainment	"[""1982""]"	Divimove	3	Music	UCqD3OnFZJmKxXPhM-ScDK4w	Entertainment	"[""5294""]"	Studio71	4	Lifestyle	"[""AR216LrGpWo""]"	1
144	568	UCrUP38Gv4spk2rHoIxZmG3A	Entertainment	"[""568""]"	BroadbandTV	3	Sports	UCQVhJlOmUspW5n5dihNK5nA	Gaming	"[""8426"", ""8427"", ""8428"", ""9256"", ""13272""]"	None	0	Action game	"[""HUvRIJPy9qw""]"	1
145	4336	UCI4cauukefiomHidcqmyOKQ	People & Blogs	"[""4336"", ""5222"", ""6358""]"	Maker Studios	2	Lifestyle	UC4zKSynEH_sLA1TC8_kU0gQ	Education	"[""9722"", ""11512""]"	BroadbandTV	2	Movies	"[""OWFzb_cvovE""]"	1
146	8698	UCBiacTaNoXE9umltwifpuHg	People & Blogs	"[""1025"", ""2902"", ""8698""]"	Maker Studios	3	Lifestyle	UCFari28bQmSVIbmzDjbiS7Q	People & Blogs	""""""	Maker Studios	4	Lifestyle	"[""EeJD7c7mRuc"", ""LNx33jPWCys"", ""Rqq7mF4ZcP8"", ""bjgPEzg6Fxs"", ""hlmyaBhaQoY""]"	5
147	13357	UCvbbmA0B_gpi4rb-uRWGztg	Entertainment	"[""9384"", ""12905"", ""12965"", ""13357"", ""13365"", ""13379"", ""13382"", ""13386"", ""13387"", ""13388"", ""13389"", ""13391"", ""13392"", ""13395"", ""13396"", ""13397""]"	None	2	Hobby	UC9Q0dAjbhv0FbwvoHRSmjxA	How-to & Style	"[""5824"", ""5825"", ""7858""]"	Maker Studios	4	Hobby	"[""m4Kv4PUDHt0""]"	1
148	13389	UCvbbmA0B_gpi4rb-uRWGztg	Entertainment	"[""9384"", ""12905"", ""12965"", ""13357"", ""13365"", ""13379"", ""13382"", ""13386"", ""13387"", ""13388"", ""13389"", ""13391"", ""13392"", ""13395"", ""13396"", ""13397""]"	None	2	Hobby	UC1xvP0LqUviUOxvchL5goSw	Education	"[""8970"", ""8971"", ""10688"", ""10905"", ""12679""]"	Maker Studios	4	Hobby	"[""KadEMOVMXD4"", ""LDl7nL2siz0"", ""YC6CpZ9IDJE"", ""YukosalA7ZI""]"	4
149	13365	UCvbbmA0B_gpi4rb-uRWGztg	Entertainment	"[""9384"", ""12905"", ""12965"", ""13357"", ""13365"", ""13379"", ""13382"", ""13386"", ""13387"", ""13388"", ""13389"", ""13391"", ""13392"", ""13395"", ""13396"", ""13397""]"	None	2	Hobby	UCjaEkvQsPMqUGwDiwRWVybg	Entertainment	"[""10531"", ""11844"", ""12013"", ""12753"", ""13354"", ""13372""]"	None	3	Hobby	"[""2CwasFd-NX8"", ""9itG-Wc3eAs"", ""BL5j4r_ny6M""]"	3
150	13386	UCvbbmA0B_gpi4rb-uRWGztg	Entertainment	"[""9384"", ""12905"", ""12965"", ""13357"", ""13365"", ""13379"", ""13382"", ""13386"", ""13387"", ""13388"", ""13389"", ""13391"", ""13392"", ""13395"", ""13396"", ""13397""]"	None	2	Hobby	UCGcltwAa9xthAVTMF2ZrRYg	Entertainment	"[""6989""]"	Maker Studios	3	Hobby	"[""tsFhWRpD0t8""]"	1
151	13389	UCvbbmA0B_gpi4rb-uRWGztg	Entertainment	"[""9384"", ""12905"", ""12965"", ""13357"", ""13365"", ""13379"", ""13382"", ""13386"", ""13387"", ""13388"", ""13389"", ""13391"", ""13392"", ""13395"", ""13396"", ""13397""]"	None	2	Hobby	UCT80pRmuw_PIw_5HrqL9HPQ	Entertainment	"[""12077"", ""13066"", ""13082"", ""13381""]"	None	4	Hobby	"[""9nHGURL1cNw"", ""CH7pxUF6A-c"", ""e0n7NJ4h7fM""]"	3
152	13389	UCvbbmA0B_gpi4rb-uRWGztg	Entertainment	"[""9384"", ""12905"", ""12965"", ""13357"", ""13365"", ""13379"", ""13382"", ""13386"", ""13387"", ""13388"", ""13389"", ""13391"", ""13392"", ""13395"", ""13396"", ""13397""]"	None	2	Hobby	UCXodGGoCUuMgLFoTf42OgIw	Entertainment	"[""5965"", ""10225"", ""13088"", ""13394""]"	None	2	Hobby	"[""5yMPCzSUDD4"", ""RVK0zwa0QnE"", ""SyyJq_QoF48"", ""g3k3tMvc_9c"", ""uMrjCsoFedk""]"	5
153	13392	UCvbbmA0B_gpi4rb-uRWGztg	Entertainment	"[""9384"", ""12905"", ""12965"", ""13357"", ""13365"", ""13379"", ""13382"", ""13386"", ""13387"", ""13388"", ""13389"", ""13391"", ""13392"", ""13395"", ""13396"", ""13397""]"	None	2	Hobby	UC4hK3z0gWbKOiLWP8KibFYg	Entertainment	"[""4559"", ""7033"", ""10353"", ""13069"", ""13362""]"	None	3	Hobby	"[""5DxHUMSFKME"", ""K53r83_LwlY""]"	2
154	1717	UCa56bfHUhLeEIIjzzePwzKw	Comedy	"[""1717"", ""6054"", ""6055""]"	YouPartnerVSP	3	Music	UCC91DAW39dNDsH5AA3JNvUQ	Comedy	"[""1898"", ""2040""]"	YouPartnerVSP	3	Sports game	"[""nuPsYtoI3J4""]"	1
155	11983	UC_DVkYrg5uDDEjLHx4bStig	People & Blogs	"[""7077"", ""11983""]"	BroadbandTV	3	Hobby	UCVbPnm-qCjH-8Yl1-k4BQkA	People & Blogs	""""""	AIR	3	Hobby	"[""2pNzkiSPfqk"", ""6SQaOFbDEyM"", ""D84ntfl-8LA"", ""FxtgipU2c48"", ""Hggus5fBv_c"", ""Myq-QUDjVBA"", ""Qh3PMjwRRNM"", ""Sew145a5wAk"", ""Zh8-5Q3xDFU"", ""_8SfyenZbMY"", ""dEoAa_b98P4"", ""eHb-m9RHFtE"", ""g-YAnbfnjyU"", ""gABiA6W01pA"", ""iURruUb5mqA"", ""kmAEMI_-9yQ"", ""oFa9XpBeLGc"", ""ozeC-uc-Nt4"", ""vss1eK2Zbpc"", ""xCacqAOGXUI""]"	20
156	2733	UCajyfb5EUPd3f3deUk0dBEQ	How-to & Style	"[""832"", ""2733""]"	Divimove	3	Lifestyle	UCMVCs1F_XGueuaD9AfgTWmg	Film & Animation	"[""4786"", ""4893"", ""5484"", ""5707"", ""5708"", ""7441"", ""7442"", ""7465"", ""7856"", ""8132"", ""9357"", ""9375"", ""9622"", ""11115"", ""11317"", ""11423""]"	Alloy	3	Movies	"[""sn9gn-HK9-A""]"	1
157	2733	UCajyfb5EUPd3f3deUk0dBEQ	How-to & Style	"[""832"", ""2733""]"	Divimove	3	Lifestyle	UCZ7Cxp6r5JMhpSrIETCXzdQ	People & Blogs	"[""2511"", ""3807"", ""5298"", ""7867""]"	Maker Studios	3	Music	"[""y8G6yOzI5SM""]"	1
158	7965	UCqPOHbRVKeBUSjE68aEpQJQ	People & Blogs	"[""965"", ""6459"", ""7965""]"	None	3	Lifestyle	UCiEuCYYaGHZc4zsvSDZFM9Q	Comedy	""""""	Studio71	3	Entertainment	"[""07eXntPlax8"", ""4kkoI9soDPQ"", ""5YvJMKFA_DI"", ""5ZURNK7tsCM"", ""7Ahlu9vKVFA"", ""7Dj-WkgI0AI"", ""8yrzQE-yVrI"", ""9IqVoZXC9r4"", ""Bs_-Xv1-4qg"", ""EXSzTrgHiJY"", ""FSwDwpHD1kc"", ""FcSZzACkKdQ"", ""H1mPWQRQApI"", ""KDUFPe_0k0E"", ""KgRhsIGOyT0"", ""NgnO_FCJLns"", ""T2eBmTgbJXg"", ""U5LrjGIk0kw"", ""UlZqjfHpE1w"", ""b7eCJK7iaOc"", ""hiGPSpW9ZI0"", ""ikz4n369dhY"", ""ixFIvhr6KOo"", ""kjQMFEgXr6Y"", ""lPJBGqOgRRs"", ""qISa_KDAq54"", ""rZ1zPXC8F_E"", ""rzRU_jwKzBI"", ""tXzQWUKa_pg""]"	29
159	4572	UC0fkyMAE7T3OFs7lnGCr33A	People & Blogs	"[""4572""]"	BroadbandTV	3	Music	UCBAhOVos-8jRQdoANBZXtxw	People & Blogs	"[""6841""]"	BroadbandTV	2	Music	"[""3RiHI9a901Q"", ""JJPZSF6NgHY"", ""UZsHsQz4_jo"", ""Zxk2SLHthVQ"", ""oqTAFQxwrVg"", ""ySx4cYtRR0A""]"	6
