	cluster	from	from_category	from_cluster	from_network	from_popularity	from_topic	to	to_category	to_cluster	to_network	to_popularity	to_topic	videos	weight
1644	13113	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UCF8z7FBe2EdQUWOzFnMtnqg	Gaming	""""""	None	0	Action game	"[""TVOsFiRK_i4""]"	1
1645	13114	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UC3-dfVmlcFoeW_eJ_4jP3gw	Gaming	"[""7479"", ""7480"", ""8126""]"	None	1	Gaming	"[""onxmMBRawT4""]"	1
1646	11192	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UC3Cnr-4CikOdHeOcgnTYOtA	Science & Technology	"[""2293"", ""8981""]"	BroadbandTV	1	Action game	"[""kEYAfsL35Dk""]"	1
1647	13113	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UC8EQWtkfCAkk2HafXr_lU5g	Gaming	"[""8841"", ""9064""]"	Unyque	2	Gaming	"[""552XRfDsMTY"", ""5jAl73ziuTU"", ""BWJ7SJJ01Ro"", ""PwBBkYZyWNQ"", ""VQzyjjXDH2s"", ""YGu4WODvkNc"", ""_bTYzkvT5N4"", ""oB7RaCLx5tM""]"	8
1648	3370	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UCnivvjOresHwAGU9Rwzp0jA	Entertainment	"[""3344""]"	TubeOne	4	Music	"[""7XvQ7I8Th4Q""]"	1
1649	13114	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UCm4WlDrdOOSbht-NKQ0uTeg	Gaming	"[""2824"", ""2972"", ""5482""]"	BroadbandTV	3	Action game	"[""OrloFk4Hprw""]"	1
1650	11192	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UCDQBy_-k_fngkq4zaGoVb4g	Gaming	"[""10634"", ""10635""]"	BroadbandTV	3	Gaming	"[""57XX2CjN-NE"", ""UhL-vYokOUM"", ""iigpcsh2miY""]"	3
1651	11192	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UCm9AvxU_zDbAiF4a-4FuGYw	Gaming	"[""11768"", ""11769"", ""12040"", ""12655""]"	Studio71	3	Action game	"[""BPqTqXzuW64""]"	1
1652	13113	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UCQo5uJbnbcZPnAMVwLxxsaA	Gaming	"[""2488"", ""5030"", ""5031"", ""11571""]"	BroadbandTV	2	Action game	"[""5uyaVOOyKzs"", ""KKWMGEYSTvQ""]"	2
1653	13113	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UCTFMzvK7ckcS-IAe3JGVyLg	Gaming	""""""	ScaleLab	0	Action game	"[""07QmYnO_ir0"", ""2IzYNSBXuI0"", ""IXJo27LX2yk"", ""KtY5Zo1DS3o"", ""P1c0zaznE2w"", ""P8eDrJmuvos"", ""UXQZThbJsAc"", ""ZxQvDnhJ5tc""]"	8
1654	13113	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UCBq6jERElPLXL5cEy-sA9Tw	Science & Technology	"[""8019"", ""10004""]"	RecStudios	2	Technology	"[""OQ2hZ-3p45M""]"	1
1655	11192	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UCH4pgep82jmDFn3ZaFz46cw	Gaming	"[""12312"", ""12318"", ""12321""]"	Divimove ES	3	Action game	"[""Wrr_EZ-DQQ4"", ""aw9MTsjaI9Y""]"	2
1656	13113	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UChenGU9G_CFZhIxAWvnbuKw	Gaming	"[""6813""]"	None	2	Action game	"[""Dd38taUZ_N4"", ""JwEv_HUDUSc"", ""ouc1ugcDydU"", ""qjgQLNniy0I""]"	4
1657	13114	UCZjCiuXIP9ydZ4E6lxq1rIw	Gaming	"[""3370"", ""3439"", ""5507"", ""5767"", ""5972"", ""6362"", ""8497"", ""11192"", ""13037"", ""13113"", ""13114""]"	None	1	Action game	UCi844f7R7YxdWXEAo7Tkk7Q	Gaming	"[""11110"", ""11111""]"	BroadbandTV	3	Action-adventure game	"[""KYWPrT_gY-Y"", ""awkMCxcIrKk"", ""xdsk3ImlNgk""]"	3
1658	1962	UCjeKoCr7YTNn0bmMO1HdyVw	People & Blogs	"[""1962""]"	None	3	Lifestyle	UC6uo7Swuhid4KcK97n2l7_Q	Comedy	"[""2180""]"	None	3	Lifestyle	"[""L0P_V9yPADg""]"	1
1659	2040	UCC91DAW39dNDsH5AA3JNvUQ	Comedy	"[""1898"", ""2040""]"	YouPartnerVSP	3	Sports game	UCa56bfHUhLeEIIjzzePwzKw	Comedy	"[""1717"", ""6054"", ""6055""]"	YouPartnerVSP	3	Music	"[""3HgvfOBNT9Y"", ""ouiPspX4RcQ""]"	2
1660	1878	UCb_ebrh8v67AW8tQHg_wzdw	People & Blogs	"[""1878""]"	BroadbandTV	2	Food	UCYDVigTy-NE2KyCqVCiJb_Q	How-to & Style	"[""2491"", ""4636""]"	BroadbandTV	3	Food	"[""9zO8PikGm3M"", ""H_mmeignND0""]"	2
1661	2119	UCq459gYt1ntD8waAncLCOyw	How-to & Style	"[""2119""]"	Fullscreen	2	Food	UCAVnTjOdQVTNtjrmjw1OnjQ	How-to & Style	""""""	Social Blade Legacy	2	Food	"[""tzSfo2uQ4Qo""]"	1
1662	2119	UCq459gYt1ntD8waAncLCOyw	How-to & Style	"[""2119""]"	Fullscreen	2	Food	UCECA8Jct_FI6l2tIBLuK7QA	How-to & Style	"[""565""]"	Maker Studios	3	Food	"[""9kzGeC4y5XI"", ""IJX8_NhLYmI""]"	2
1663	13726	UC4WjlJxCPSbykB0P3R1My1Q	Sports	"[""806"", ""5958"", ""8826"", ""10942"", ""13726""]"	None	2	Sports	UC5qSUdhxQMdFm7AjXt-QDxg	Sports	"[""2203"", ""2515"", ""2551"", ""7828"", ""9052"", ""9964"", ""11027"", ""12823"", ""13850""]"	BroadbandTV	2	Gaming	"[""KHzIzAF8PwY"", ""RneLqafjKZY"", ""ibgtT8e-YsU""]"	3
1664	806	UC4WjlJxCPSbykB0P3R1My1Q	Sports	"[""806"", ""5958"", ""8826"", ""10942"", ""13726""]"	None	2	Sports	UCplwPnjH1AAB1He_7rMkHgQ	Entertainment	"[""7598""]"	BroadbandTV	4	TV shows	"[""x6FWgbGU5Is""]"	1
1665	6748	UCYPe4nOymFwkoG3GxIFc5YQ	Gaming	"[""6748"", ""8586"", ""9423"", ""11072"", ""11456"", ""13336""]"	Studio71	0	Gaming	UCfxyrzDqKQHsoImNfKy0RZw	Gaming	""""""	Freedom!	1	Gaming	"[""UMIqslTAnX0""]"	1
1666	13336	UCYPe4nOymFwkoG3GxIFc5YQ	Gaming	"[""6748"", ""8586"", ""9423"", ""11072"", ""11456"", ""13336""]"	Studio71	0	Gaming	UCA1BLuNMUX4k5bQV_gm3qbA	Gaming	"[""13292""]"	Curse	2	Action game	"[""CsvLBQ2ki2M"", ""Gv3TUEJQlDY"", ""Ove20etPFKY"", ""WogPN78e36s"", ""bIAjKzoy6cM"", ""swpyBcjkUcw""]"	6
1667	6748	UCYPe4nOymFwkoG3GxIFc5YQ	Gaming	"[""6748"", ""8586"", ""9423"", ""11072"", ""11456"", ""13336""]"	Studio71	0	Gaming	UCYfoNGIWq7109U2mgFR3DUg	Gaming	"[""116"", ""419"", ""763"", ""1241"", ""1776"", ""2832"", ""3473"", ""4974"", ""5770"", ""7646"", ""9208"", ""9615"", ""11843""]"	BroadbandTV	3	Action game	"[""JOSts70qQUs"", ""amgQt2_XCM0""]"	2
1668	6748	UCYPe4nOymFwkoG3GxIFc5YQ	Gaming	"[""6748"", ""8586"", ""9423"", ""11072"", ""11456"", ""13336""]"	Studio71	0	Gaming	UC8JT-ltmxJMCi8pEkrZxQ0w	Gaming	"[""2903"", ""3211"", ""4027"", ""4213"", ""4639"", ""5832"", ""9030""]"	None	2	Action game	"[""TUsvc61IrA0""]"	1
1669	4990	UCZMCU61JkQkqleoU7VyGncQ	How-to & Style	"[""4990""]"	FinderStudio A	4	Lifestyle	UC7VyR0NcRNiSI7O6hhuaTQg	How-to & Style	"[""1823""]"	The District	3	Lifestyle	"[""sGcD11LLDQM""]"	1
1670	5634	UCLThzQLfSpLuHimpT1MlcQQ	Entertainment	"[""5634"", ""7067"", ""7648"", ""7651"", ""7654"", ""7655"", ""7658"", ""7659"", ""7660"", ""7661"", ""7666"", ""7667"", ""7669"", ""7670"", ""7672"", ""10171"", ""10172"", ""10173"", ""10319"", ""10834""]"	None	1	Movies	UC6vEgUAUC6ti47YsczNNoRQ	Education	"[""7332""]"	Maker Studios	2	Society	"[""Aq98DMVJEOk""]"	1
1671	1817	UCtu2BCnJoFGRBOuIh570QWw	Gaming	"[""1817""]"	Maker Studios	3	Role-playing video game	UCIZSqPHF-R9m3X5o0VPKFdg	Entertainment	""""""	BroadbandTV	3	Music	"[""OSGrqttgdwo""]"	1
1672	13603	UC9HAoDhiSbCRsmZDtAdDoHw	Gaming	"[""13603""]"	Curse	1	Gaming	UCQZFAQPTQtrFrTu6Hb4vwsw	Gaming	""""""	Fullscreen	3	Gaming	"[""StGN2w33zzA""]"	1
1673	3605	UCmfw0uXKeca2LfDPKbgL6OA	Entertainment	"[""3605""]"	TubeOne	3	Lifestyle	UCAdjN5CwZrg0HRsUI-E_yuA	How-to & Style	"[""1976""]"	Studio71	3	Fashion	"[""EE55_oXkYoo""]"	1
1674	3605	UCmfw0uXKeca2LfDPKbgL6OA	Entertainment	"[""3605""]"	TubeOne	3	Lifestyle	UCs8ofezTotbyv51DKW6iuHQ	People & Blogs	""""""	BroadbandTV	2	Music	"[""BLLGeRwLVYc"", ""YeK1s0kHT9g""]"	2
1675	3705	UCKjjmMqvuxNYw8c6knceexQ	Entertainment	"[""3705"", ""5826""]"	Maker Studios	4	Hobby	UCkUyj4v7h2lWiALZyAglPmw	People & Blogs	"[""4357"", ""6228"", ""7366""]"	Maker Studios	3	Hobby	"[""w36p50OR5Pk""]"	1
1676	3705	UCKjjmMqvuxNYw8c6knceexQ	Entertainment	"[""3705"", ""5826""]"	Maker Studios	4	Hobby	UC1xvP0LqUviUOxvchL5goSw	Education	"[""8970"", ""8971"", ""10688"", ""10905"", ""12679""]"	Maker Studios	4	Hobby	"[""1x718vj7hqA"", ""1yIo-dlHc-U"", ""2OvJUkLfQFY"", ""2p32Fr4q3zA"", ""AIQoRxpqDuk"", ""BJgpyOXzSJU"", ""EP0Nh3XC61A"", ""KXZVK8hWKRE"", ""NIgcHuIACMc"", ""OgwBl-j_ZJU"", ""Qf5nhwnH8-4"", ""_RfLDCNyPcY"", ""eF5mhnOJDSY"", ""h4KDj4GFUzM"", ""l_XNp5hV8LI"", ""pQzLpRZdN8I"", ""qsPBuzo1-No"", ""rfkfJxkzBBY"", ""u-gHTAHdOVA"", ""x8HlXqK5QLI""]"	20
1677	6359	UCey_c7U86mJGz1VJWH5CYPA	People & Blogs	"[""4204"", ""6359""]"	StyleHaul	4	Lifestyle	UCqIqRzEge-Qvt4Iglx-uKdQ	People & Blogs	"[""857""]"	None	4	Entertainment	"[""O_F5HhEwafI""]"	1
1678	830	UCw8ZbmWhRrSTRglbfjzTD_g	Gaming	"[""830"", ""12757""]"	BroadbandTV	3	Role-playing video game	UCfx_6WMcwir-CViWan1cwhw	Entertainment	"[""3466"", ""4656""]"	None	3	Hobby	"[""xwJBxnBN5pM""]"	1
1679	12757	UCw8ZbmWhRrSTRglbfjzTD_g	Gaming	"[""830"", ""12757""]"	BroadbandTV	3	Role-playing video game	UCEbFovLGTKoTxDisxBI4EtA	Entertainment	"[""9270"", ""13736""]"	Curse	2	Action game	"[""cM4PlKRY45I"", ""dOIul868054""]"	2
1680	9300	UCBB4HUmgkIagmY56KpkBdvg	Education	"[""9300""]"	Machinima	2	Hobby	UCCvuh43ymxT6TLyLqVCn3Ig	Education	"[""3214"", ""3215""]"	Studio71	3	Lifestyle	"[""5cs0k3diT4o"", ""i_YbQD04Fc4""]"	2
1681	2191	UCL0L7RQ8mrO10OLRlWPoq6A	Sports	"[""2191""]"	None	3	Hobby	UCt6iqDb8Pcza_A_UW5XMFyg	Sports	"[""1313"", ""7375"", ""7376""]"	None	3	Hobby	"[""MDIdiJAC0Vo""]"	1
1682	13587	UCXy3OAlKBy90MHdH6ThuvMg	Gaming	"[""4480"", ""10141"", ""13587""]"	BroadbandTV	3	Gaming	UC3QF3l2Nt9o2nibvhuorGUw	Science & Technology	"[""7997""]"	BroadbandTV	3	Technology	"[""JFFwkpDvBdw""]"	1
1683	4739	UCnsZ4GPxvLUmadQuxwXxaHw	Comedy	"[""4739""]"	BroadbandTV	3	Lifestyle	UCrMKX4Y1ux4VDxTRJkqW2NQ	Comedy	"[""1284"", ""7107""]"	Age of Media	3	Vehicles	"[""t0W1ISk-UGw""]"	1
1684	4739	UCnsZ4GPxvLUmadQuxwXxaHw	Comedy	"[""4739""]"	BroadbandTV	3	Lifestyle	UCIBJOK4MhAPzRx_oPsSz6dw	Entertainment	"[""1848""]"	BroadbandTV	4	Music	"[""Ryq2nD2JXIk""]"	1
1685	4739	UCnsZ4GPxvLUmadQuxwXxaHw	Comedy	"[""4739""]"	BroadbandTV	3	Lifestyle	UCxW6kswHdM0gcRMopggPIvQ	People & Blogs	"[""4857""]"	Fullscreen	3	Lifestyle	"[""sMdA3cyoWlk""]"	1
1686	1540	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UC7_waRbV2VnP_K5FOyfFS3w	Film & Animation	"[""4343""]"	None	1	Hobby	"[""LcnZ26zEZoM""]"	1
1687	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCsgggfojZib_Nzej_YvCheg	Gaming	"[""7331""]"	YouPartnerVSP	3	Role-playing video game	"[""sbE6ApB5kbY""]"	1
1688	1540	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCuCk_7b2_4uSr6y5hFmjuMQ	Education	"[""232"", ""877"", ""1652"", ""1952"", ""1996"", ""2979"", ""2995"", ""6219""]"	Fullscreen	3	Movies	"[""7xYflbxtNus""]"	1
1689	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCYcYmrNxkSTXmFSBxXyBBfw	Gaming	""""""	Zoomin TV	1	Gaming	"[""DudmV-aD5-A""]"	1
1690	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UC7UUrKshr-x0a5rqa4qxzrQ	Gaming	"[""12189"", ""12819""]"	BroadbandTV	3	Gaming	"[""raDaZg9910w""]"	1
1691	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCX2m3Abl7JpNGk9lM0FWKdw	Gaming	"[""8232"", ""9860""]"	BroadbandTV	3	Gaming	"[""eSQ9Jrxry18""]"	1
1692	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UC44z-x--9cAjCQg_fHkvsuA	Gaming	"[""5796"", ""11993"", ""12941"", ""12942""]"	Zoomin TV	1	Role-playing video game	"[""NtkI83cO9wY""]"	1
1693	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCam8T03EOFBsNdR0thrFHdQ	Gaming	""""""	Maker Studios	5	Role-playing video game	"[""tD5mHLIn97s""]"	1
1694	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCQ8-QZZag_lhBcmMXNH4G9w	Gaming	"[""3257"", ""10086"", ""10644""]"	Freedom!	1	Gaming	"[""lClzm8o22o4""]"	1
1695	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCu1NksnFbeB2J0JAltAKOZQ	Gaming	"[""7932""]"	Machinima	3	Gaming	"[""Mws4Chc_6io""]"	1
1696	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCVKddNfHMzxA4i2Wxabhobw	Gaming	"[""4051""]"	wizdeo	2	Gaming	"[""9yfBjBlWU98""]"	1
1697	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UC3-dfVmlcFoeW_eJ_4jP3gw	Gaming	"[""7479"", ""7480"", ""8126""]"	None	1	Gaming	"[""zE_9hb47CaE""]"	1
1698	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCEXFSf2qoF4ZNZ5sSBsYIkw	Gaming	"[""4896"", ""9345"", ""9346""]"	OmniaMediaCo	4	Action game	"[""dntJ1i9hDMw""]"	1
1699	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCm4WlDrdOOSbht-NKQ0uTeg	Gaming	"[""2824"", ""2972"", ""5482""]"	BroadbandTV	3	Action game	"[""rW-_RcBAiOE""]"	1
1700	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCmbqnC6-ERzFmJZ6Ww2oDzQ	Gaming	""""""	None	0	Action game	"[""PWXX429vBMA""]"	1
1701	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCP5lXM0RlhQgek9atfRmuwA	Gaming	"[""4331"", ""12646"", ""12931""]"	Acifin Network	2	Action game	"[""9Md9h9cFJN4""]"	1
1702	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCIwspRtKNszHhIhl36gREjQ	Gaming	"[""9597""]"	BroadbandTV	4	Action game	"[""ahU85V0n-DA""]"	1
1703	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCazQBn5vdNtVOiHc6oVEUUw	Gaming	"[""11053"", ""11058"", ""11908""]"	BroadbandTV	3	Action game	"[""cgydFRhlO_E""]"	1
1704	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UC_Ufar-P7FwrYAyznzm96bA	Gaming	"[""11454"", ""11687"", ""11977""]"	None	0	Action game	"[""E10WyPoCrGI""]"	1
1705	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCF_k3-4jHtT6aJkzQ9gnIeQ	Gaming	"[""1611"", ""13156""]"	BroadbandTV	3	Action game	"[""NO6mJ6HhEfQ""]"	1
1706	2402	UCU9GikSzhZjywuyYwmNCJ7A	Gaming	"[""1540"", ""2402""]"	BroadbandTV	3	Gaming	UCYJ61XIK64sp6ZFFS8sctxw	Gaming	"[""5750"", ""12765""]"	Studio71	4	Gaming	"[""ZbtRqdsFgKY""]"	1
1707	6206	UCkQO3QsgTpNTsOw6ujimT5Q	Entertainment	"[""3493"", ""6206""]"	None	3	None	UCIZh1qgtqweKcakAOHNvHyw	Entertainment	""""""	BroadbandTV	3	Movies	"[""DYcMs5QXjdw""]"	1
1708	6206	UCkQO3QsgTpNTsOw6ujimT5Q	Entertainment	"[""3493"", ""6206""]"	None	3	None	UCAGvQjt6wpf4H3ak5vA-hWA	Entertainment	""""""	Mitu	4	None	"[""9gbWvhbddyU""]"	1
1709	3493	UCkQO3QsgTpNTsOw6ujimT5Q	Entertainment	"[""3493"", ""6206""]"	None	3	None	UCIIt69f5D44s2cdb9vXQNzA	Education	"[""5083"", ""5158"", ""5772"", ""7161""]"	None	3	Technology	"[""XBBh9dIsNM0""]"	1
1710	3493	UCkQO3QsgTpNTsOw6ujimT5Q	Entertainment	"[""3493"", ""6206""]"	None	3	None	UC9SUMV0oYm0XK9H-c3GmKaQ	News & Politics	"[""3058"", ""4548""]"	BroadbandTV	3		"[""6kNbF4O9l3I""]"	1
1711	3493	UCkQO3QsgTpNTsOw6ujimT5Q	Entertainment	"[""3493"", ""6206""]"	None	3	None	UCMF6uNnBsB2nd9U7ubSOMCg	Education	"[""6490"", ""7729"", ""10351""]"	None	1	Technology	"[""YNYzwuVJH-M""]"	1
1712	3493	UCkQO3QsgTpNTsOw6ujimT5Q	Entertainment	"[""3493"", ""6206""]"	None	3	None	UC-NINtNMPM75eaqh07RCy_Q	Education	"[""5975"", ""7556""]"	BroadbandTV	3	Lifestyle	"[""AC3BO2KEpUg""]"	1
1713	6045	UC8aTvyjY38Qf5rS1xBOWI3w	Entertainment	"[""6045""]"	ONErpm	3	Lifestyle	UCnfUCP_4nSws4KUI4Nkdaig	Comedy	"[""280"", ""4280""]"	SonyBMG	3	Lifestyle	"[""rCAhE2kC5_o"", ""yuRDsGzm-Sc""]"	2
1714	12442	UC26wKVyl4aqpsSsePPWwrjQ	Gaming	"[""11796"", ""12442""]"	Maker Studios	3	Gaming	UCMtlvoqzq03PPzcULdVQmZA	Gaming	"[""12298"", ""13134"", ""13405"", ""13712""]"	None	3	Movies	"[""i38_fYFacDk""]"	1
1715	5473	UCAsMIu8JRvINkUa09iyS2Cw	People & Blogs	"[""3137"", ""5473""]"	None	4	Entertainment	UCqDSCRoc_2AZdkIePgoxWYg	Gaming	"[""9024"", ""9025""]"	Machinima	4	Role-playing video game	"[""4YNkczSdF9Q"", ""5qG2VZSQTA8"", ""9Yxfkr5wDAA"", ""EdBPEUgqkgg"", ""I_ug02w4J0A"", ""PVaca1nLoX0"", ""TGPywMk01qc"", ""WtIlh_ecVOk"", ""gkTJoKztPtQ""]"	9
1716	5473	UCAsMIu8JRvINkUa09iyS2Cw	People & Blogs	"[""3137"", ""5473""]"	None	4	Entertainment	UC0v-tlzsn0QZwJnkiaUSJVQ	Entertainment	"[""1207"", ""3183"", ""3744"", ""6478"", ""7987"", ""10489""]"	Fullscreen	5	Music	"[""eIHWjuq_ZJI""]"	1
1717	6127	UCGBRkLIAAjQPzBGZpzXMY0Q	Entertainment	"[""6127""]"	Maker Studios	2	Lifestyle	UCv31lrWH7qkRl2awr-vv4sw	Entertainment	""""""	Maker Studios	0	Music	"[""Q7nQkRT36KQ"", ""QA5siWEyx6M""]"	2
1718	6290	UCDMzwEQ08L1UO8Q6todH5SQ	Entertainment	"[""6290""]"	Studio71	3	Sports	UCqtJWtlJv8yhkh5EM83pBhA	Gaming	"[""1295"", ""3563"", ""4071"", ""13182""]"	Fullscreen	2	Sports	"[""sxGhhiVX7mQ""]"	1
1719	4085	UCnZrjucYjaXKUx8rD3qOBlw	Film & Animation	"[""3157"", ""4085"", ""11215"", ""11216""]"	ChannelFrederator	3	Animated cartoon	UCPDExPQ09Vc6_Gj_Ga6MwKw	Film & Animation	"[""7721"", ""7722"", ""7723"", ""8212"", ""8213"", ""8214"", ""8215"", ""8216"", ""12037"", ""13610""]"	BroadbandTV	3	Animated cartoon	"[""biDDizTzyhI""]"	1
1720	5247	UCg1uYO329KcAEN-PQdoQMKQ	Sports	"[""5247""]"	Xtreme video sas managed	4	Motorsport	UCBINYCmwE29fBXCpUI8DgTA	Education	"[""5264"", ""8709""]"	BroadbandTV	4	Lifestyle	"[""t_Ehc4Ao0IU""]"	1
1721	5247	UCg1uYO329KcAEN-PQdoQMKQ	Sports	"[""5247""]"	Xtreme video sas managed	4	Motorsport	UC-NINtNMPM75eaqh07RCy_Q	Education	"[""5975"", ""7556""]"	BroadbandTV	3	Lifestyle	"[""jFdA4pylx6M""]"	1
1722	9427	UCqLiPiCLektbuY2efUNnROA	Gaming	"[""9427""]"	BroadbandTV	1	Vehicles	UCr6n2gOy_WwuXFm-YjC28GQ	Gaming	"[""10584"", ""11091""]"	OmniaMediaCo	4	Action game	"[""AIvo61qWSRw""]"	1
1723	1351	UCn4e8grbA-BO6bQnyyHQnZw	How-to & Style	"[""1351"", ""1370""]"	None	2	Lifestyle	UCL9vKk4ldu5DVDbNbbev1lg	Entertainment	"[""5799"", ""7589""]"	StyleHaul	4	Lifestyle	"[""T3fIPwGg-CU"", ""ZDTfczRJsAA"", ""h_AcCDj4xHA""]"	3
1724	9798	UC3hhX715X1_8x4pG0mpy0cA	Gaming	"[""1732"", ""1804"", ""1992"", ""2166"", ""3314"", ""4417"", ""4787"", ""5129"", ""6361"", ""8073"", ""9798""]"	None	1	Role-playing video game	UCslKGQZPGIMiErq9muaJTUg	Gaming	"[""1922"", ""6405"", ""7054"", ""7055""]"	None	1	Action game	"[""W8rWO_Zkn6A""]"	1
1725	9798	UC3hhX715X1_8x4pG0mpy0cA	Gaming	"[""1732"", ""1804"", ""1992"", ""2166"", ""3314"", ""4417"", ""4787"", ""5129"", ""6361"", ""8073"", ""9798""]"	None	1	Role-playing video game	UCLmzfqDrHu4441xvDaKXsfQ	Gaming	"[""972"", ""5450"", ""7869""]"	None	0	Action game	"[""ijC1MqDAwus""]"	1
