	id	videoID	duration	channel	label	proba	pers
793	301	nYAD1hA9EWk	400.7	UCW-NL7CT8lQcJz843AAwtZQ	20	1.0	0.169180248645
794	302	nYAD1hA9EWk	397.631	UCW-NL7CT8lQcJz843AAwtZQ	41	1.0	0.107170154666
795	303	nYAD1hA9EWk	61.2278	UCW-NL7CT8lQcJz843AAwtZQ	8	1.0	0.128491401545
797	284	rDUSnEokd5s	467.2	UCW-NL7CT8lQcJz843AAwtZQ	41	1.0	0.107170154666
211	691	1q2xNJlSNyk	100.334	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
212	692	1q2xNJlSNyk	16.7834	UCbxeWUKWro8bMscsa36-BtA	46	0.973016976731	0.0978571829727
215	700	2GeIU_QybFg	177.511	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
216	701	2GeIU_QybFg	22.2889	UCbxeWUKWro8bMscsa36-BtA	16	0.353021398092	0.175214202874
217	693	2xoxCVOZwas	466.666	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
223	694	8L9LD22budg	140.374	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
225	697	8ZVzpzTIUjs	235.769	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
227	711	B18Yur2bvkI	27.5942	UCbxeWUKWro8bMscsa36-BtA	2	1.0	0.231276874787
230	716	B18Yur2bvkI	147.714	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
231	717	B18Yur2bvkI	58.6586	UCbxeWUKWro8bMscsa36-BtA	16	1.0	0.175214202874
232	718	C8tlm_j_Xbg	326.56	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
234	724	F5JbvB2qd_I	305.805	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
237	713	H4zeaoDEzgU	186.987	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
241	722	HbvPR2ipKwU	186.019	UCbxeWUKWro8bMscsa36-BtA	46	0.911669026942	0.0978571829727
242	727	J4jirMoR7X4	193.193	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
246	761	LIqDkHoshBk	103.937	UCbxeWUKWro8bMscsa36-BtA	46	0.92546029731	0.0978571829727
247	762	LIqDkHoshBk	104.571	UCbxeWUKWro8bMscsa36-BtA	4	1.0	0.0685218470593
244	723	Lha914AL56E	37.3373	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
249	729	OUE8nkHEwlo	121.255	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
268	738	WNA04ZgltEo	337.571	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
272	775	WrqsfV9Hiwk	5.7057	UCbxeWUKWro8bMscsa36-BtA	4	1.0	0.0685218470593
276	779	WrqsfV9Hiwk	122.322	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
298	806	XKOwncyuNu0	43.4768	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
299	757	XyAPKdvKWhY	103.904	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
236	696	fSRJJb3LgUs	122.089	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
248	731	nNSHkRgWE_M	279.579	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
252	737	qCD3CA1jIBw	315.982	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
253	747	riPptnaMRe8	209.643	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
257	751	tFvm_aEzEe0	17.5842	UCbxeWUKWro8bMscsa36-BtA	2	1.0	0.231276874787
259	753	tFvm_aEzEe0	148.081	UCbxeWUKWro8bMscsa36-BtA	46	1.0	0.0978571829727
261	755	tFvm_aEzEe0	11.7784	UCbxeWUKWro8bMscsa36-BtA	16	0.377621065496	0.175214202874
262	756	tFvm_aEzEe0	61.5949	UCbxeWUKWro8bMscsa36-BtA	16	1.0	0.175214202874
263	826	uADTIg1FIxM	371.171	UCbxeWUKWro8bMscsa36-BtA	4	0.817985311514	0.0685218470593
